DogID,Weight (kg),Date,Hour,Behaviour Pattern,Activity Level (steps),Heart Rate (bpm),Calorie Burn,Temperature (C),Food Intake (calories),Water Intake (ml),Breathing Rate (breaths/min),Barking Frequency
CANINE001,7.2682,12-01-2021,16,Eating,257,114,8.5,26.0,185.3,156.1,21,None
CANINE001,7.2682,12-01-2021,17,Normal,457,112,15.3,27.7,0.0,13.0,28,Low
CANINE001,7.2682,12-01-2021,18,Sleeping,0,110,2.0,25.4,0.0,0.0,18,None
CANINE001,7.2682,12-01-2021,19,Walking,851,117,26.7,32.0,0.0,0.0,28,High
CANINE001,7.2682,12-01-2021,20,Normal,403,110,14.7,26.5,0.0,29.3,22,Low
CANINE001,7.2682,12-01-2021,21,Sleeping,0,107,3.0,26.2,0.0,0.0,19,None
CANINE001,7.2682,12-01-2021,22,Sleeping,0,110,1.0,27.2,0.0,0.0,17,None
CANINE001,7.2682,12-01-2021,23,Sleeping,0,105,2.0,25.6,0.0,0.0,15,None
CANINE001,7.2863,13-01-2021,0,Sleeping,0,112,3.0,25.0,0.0,0.0,15,None
CANINE001,7.2863,13-01-2021,1,Sleeping,0,109,3.0,26.2,0.0,0.0,15,None
CANINE001,7.2863,13-01-2021,2,Sleeping,0,105,3.0,24.9,0.0,0.0,17,None
CANINE001,7.2863,13-01-2021,3,Sleeping,0,104,3.0,24.7,0.0,0.0,18,None
CANINE001,7.2863,13-01-2021,4,Sleeping,0,107,1.0,24.7,0.0,0.0,18,None
CANINE001,7.2863,13-01-2021,5,Sleeping,0,104,1.0,26.0,0.0,0.0,20,None
CANINE001,7.2863,13-01-2021,6,Sleeping,0,104,2.0,26.0,0.0,0.0,15,None
CANINE001,7.2863,13-01-2021,7,Sleeping,0,111,1.0,26.8,0.0,0.0,15,None
CANINE001,7.2863,13-01-2021,8,Sleeping,0,108,3.0,26.8,0.0,0.0,20,None
CANINE001,7.2863,13-01-2021,9,Eating,266,107,9.8,26.0,112.6,61.9,16,None
CANINE001,7.2863,13-01-2021,10,Walking,2624,129,79.5,30.3,0.0,0.0,38,High
CANINE001,7.2863,13-01-2021,11,Playing,1014,110,30.6,30.3,0.0,0.0,33,High
CANINE001,7.2863,13-01-2021,12,Normal,401,108,14.7,26.9,0.0,17.0,18,None
CANINE001,7.2863,13-01-2021,13,Sleeping,0,106,1.0,26.4,0.0,0.0,20,None
CANINE001,7.2863,13-01-2021,14,Normal,179,108,6.2,25.7,0.0,39.9,24,None
CANINE001,7.2863,13-01-2021,15,Normal,302,107,10.8,25.8,0.0,49.0,21,Low
CANINE001,7.2863,13-01-2021,16,Normal,449,104,14.1,26.2,0.0,12.8,24,None
CANINE001,7.2863,13-01-2021,17,Eating,293,113,9.5,25.9,198.0,51.8,24,None
CANINE001,7.2863,13-01-2021,18,Normal,307,112,11.9,28.0,0.0,46.4,19,None
CANINE001,7.2863,13-01-2021,19,Sleeping,0,102,3.0,25.5,0.0,0.0,18,None
CANINE001,7.2863,13-01-2021,20,Walking,1070,115,33.2,30.5,0.0,0.0,25,High
CANINE001,7.2863,13-01-2021,21,Normal,244,111,8.1,26.9,0.0,3.4,25,None
CANINE001,7.2863,13-01-2021,22,Normal,282,112,9.2,28.7,0.0,38.6,27,Low
CANINE001,7.2863,13-01-2021,23,Sleeping,0,105,3.0,26.6,0.0,0.0,15,None
CANINE001,7.2923,14-01-2021,0,Sleeping,0,107,2.0,26.2,0.0,0.0,17,None
CANINE001,7.2923,14-01-2021,1,Sleeping,0,104,3.0,26.9,0.0,0.0,15,None
CANINE001,7.2923,14-01-2021,2,Sleeping,0,103,1.0,26.6,0.0,0.0,17,None
CANINE001,7.2923,14-01-2021,3,Sleeping,0,108,3.0,24.6,0.0,0.0,20,None
CANINE001,7.2923,14-01-2021,4,Sleeping,0,102,3.0,26.1,0.0,0.0,20,None
CANINE001,7.2923,14-01-2021,5,Sleeping,0,105,3.0,25.9,0.0,0.0,20,None
CANINE001,7.2923,14-01-2021,6,Sleeping,0,103,1.0,25.7,0.0,0.0,16,None
CANINE001,7.2923,14-01-2021,7,Eating,111,112,4.2,27.0,136.9,80.9,22,None
CANINE001,7.2923,14-01-2021,8,Walking,1335,126,39.9,31.3,0.0,0.0,31,High
CANINE001,7.2923,14-01-2021,9,Normal,381,109,13.1,26.8,0.0,41.6,23,Low
CANINE001,7.2923,14-01-2021,10,Normal,504,111,15.7,27.4,0.0,8.8,18,Low
CANINE001,7.2923,14-01-2021,11,Normal,535,102,18.6,26.7,0.0,40.3,22,Low
CANINE001,7.2923,14-01-2021,12,Sleeping,0,103,1.0,25.3,0.0,0.0,17,None
CANINE001,7.2923,14-01-2021,13,Normal,209,108,9.1,24.8,0.0,62.2,16,Low
CANINE001,7.2923,14-01-2021,14,Normal,372,108,11.9,27.0,0.0,35.6,17,None
CANINE001,7.2923,14-01-2021,15,Sleeping,0,109,2.0,27.3,0.0,0.0,20,None
CANINE001,7.2923,14-01-2021,16,Normal,456,112,15.3,28.9,0.0,26.9,20,None
CANINE001,7.2923,14-01-2021,17,Eating,360,104,11.5,27.4,122.6,76.6,24,None
CANINE001,7.2923,14-01-2021,18,Sleeping,0,108,3.0,26.2,0.0,0.0,20,None
CANINE001,7.2923,14-01-2021,19,Normal,352,102,13.3,26.5,0.0,9.0,27,Low
CANINE001,7.2923,14-01-2021,20,Walking,1071,121,32.2,32.1,0.0,0.0,31,Medium
CANINE001,7.2923,14-01-2021,21,Playing,1326,127,40.7,31.3,0.0,0.0,31,High
CANINE001,7.2923,14-01-2021,22,Sleeping,0,102,1.0,26.0,0.0,0.0,20,None
CANINE001,7.2923,14-01-2021,23,Sleeping,0,102,3.0,25.9,0.0,0.0,16,None
CANINE001,7.2934,15-01-2021,0,Sleeping,0,106,1.0,27.2,0.0,0.0,16,None
CANINE001,7.2934,15-01-2021,1,Sleeping,0,108,3.0,25.5,0.0,0.0,20,None
CANINE001,7.2934,15-01-2021,2,Sleeping,0,109,3.0,25.0,0.0,0.0,16,None
CANINE001,7.2934,15-01-2021,3,Sleeping,0,101,1.0,26.5,0.0,0.0,17,None
CANINE001,7.2934,15-01-2021,4,Sleeping,0,103,2.0,24.7,0.0,0.0,19,None
CANINE001,7.2934,15-01-2021,5,Sleeping,0,106,3.0,26.5,0.0,0.0,17,None
CANINE001,7.2934,15-01-2021,6,Sleeping,0,113,2.0,25.9,0.0,0.0,18,None
CANINE001,7.2934,15-01-2021,7,Eating,278,112,10.1,28.1,110.1,68.3,20,None
CANINE001,7.2934,15-01-2021,8,Walking,1274,121,38.2,30.8,0.0,0.0,35,High
CANINE001,7.2934,15-01-2021,9,Sleeping,0,107,2.0,27.0,0.0,0.0,17,None
CANINE001,7.2934,15-01-2021,10,Normal,456,115,15.3,27.2,0.0,57.6,18,None
CANINE001,7.2934,15-01-2021,11,Playing,1287,119,39.5,28.0,0.0,0.0,28,Low
CANINE001,7.2934,15-01-2021,12,Playing,1008,127,32.4,29.8,0.0,0.0,25,High
CANINE001,7.2934,15-01-2021,13,Playing,1285,135,40.5,29.8,0.0,0.0,34,Medium
CANINE001,7.2934,15-01-2021,14,Normal,372,113,11.9,27.9,0.0,36.7,18,None
CANINE001,7.2934,15-01-2021,15,Sleeping,0,103,3.0,26.4,0.0,0.0,15,None
CANINE001,7.2934,15-01-2021,16,Eating,138,107,5.0,26.7,195.8,40.4,18,None
CANINE001,7.2934,15-01-2021,17,Sleeping,0,106,2.0,25.8,0.0,0.0,19,None
CANINE001,7.2934,15-01-2021,18,Playing,1678,131,51.0,31.3,0.0,0.0,28,Low
CANINE001,7.2934,15-01-2021,19,Walking,1519,116,45.3,31.4,0.0,0.0,30,High
CANINE001,7.2934,15-01-2021,20,Normal,364,103,11.6,27.4,0.0,5.8,23,Low
CANINE001,7.2934,15-01-2021,21,Normal,527,112,18.4,27.8,0.0,47.0,20,Low
CANINE001,7.2934,15-01-2021,22,Sleeping,0,113,1.0,27.4,0.0,0.0,17,None
CANINE001,7.2934,15-01-2021,23,Sleeping,0,111,3.0,26.4,0.0,0.0,18,None
CANINE001,7.2883,16-01-2021,0,Sleeping,0,101,1.0,24.5,0.0,0.0,17,None
CANINE001,7.2883,16-01-2021,1,Sleeping,0,108,2.0,27.1,0.0,0.0,15,None
CANINE001,7.2883,16-01-2021,2,Sleeping,0,112,1.0,25.3,0.0,0.0,16,None
CANINE001,7.2883,16-01-2021,3,Sleeping,0,106,3.0,25.4,0.0,0.0,15,None
CANINE001,7.2883,16-01-2021,4,Sleeping,0,106,1.0,25.3,0.0,0.0,15,None
CANINE001,7.2883,16-01-2021,5,Sleeping,0,104,3.0,24.5,0.0,0.0,17,None
CANINE001,7.2883,16-01-2021,6,Sleeping,0,108,2.0,25.2,0.0,0.0,20,None
CANINE001,7.2883,16-01-2021,7,Sleeping,0,110,2.0,26.2,0.0,0.0,16,None
CANINE001,7.2883,16-01-2021,8,Sleeping,0,110,2.0,24.6,0.0,0.0,20,None
CANINE001,7.2883,16-01-2021,9,Sleeping,0,107,3.0,26.1,0.0,0.0,19,None
CANINE001,7.2883,16-01-2021,10,Sleeping,0,109,3.0,26.4,0.0,0.0,16,None
CANINE001,7.2883,16-01-2021,11,Walking,3152,129,94.9,32.9,0.0,0.0,26,Low
CANINE001,7.2883,16-01-2021,12,Eating,198,109,7.8,28.8,186.0,94.4,23,None
CANINE001,7.2883,16-01-2021,13,Normal,441,111,15.9,25.0,0.0,21.3,21,None
CANINE001,7.2883,16-01-2021,14,Normal,317,113,10.2,26.1,0.0,54.6,19,Low
CANINE001,7.2883,16-01-2021,15,Walking,1701,112,50.6,32.9,0.0,0.0,38,Low
CANINE001,7.2883,16-01-2021,16,Walking,793,133,25.1,34.1,0.0,0.0,32,Low
CANINE001,7.2883,16-01-2021,17,Walking,3093,132,92.2,31.6,0.0,0.0,24,High
CANINE001,7.2883,16-01-2021,18,Playing,1017,125,31.6,31.5,0.0,0.0,33,High
CANINE001,7.2883,16-01-2021,19,Playing,671,116,22.6,30.0,0.0,0.0,32,High
CANINE001,7.2883,16-01-2021,20,Eating,251,116,8.3,28.3,188.4,158.9,22,None
CANINE001,7.2883,16-01-2021,21,Eating,202,112,7.9,27.2,197.2,60.5,21,None
CANINE001,7.2883,16-01-2021,22,Normal,456,108,16.3,26.0,0.0,28.9,24,None
CANINE001,7.2883,16-01-2021,23,Normal,373,106,11.9,24.9,0.0,64.7,23,None
CANINE001,7.3082,17-01-2021,0,Sleeping,0,105,3.0,27.5,0.0,0.0,17,None
CANINE001,7.3082,17-01-2021,1,Sleeping,0,106,3.0,26.1,0.0,0.0,19,None
CANINE001,7.3082,17-01-2021,2,Sleeping,0,101,3.0,25.1,0.0,0.0,19,None
CANINE001,7.3082,17-01-2021,3,Sleeping,0,113,3.0,26.4,0.0,0.0,17,None
CANINE001,7.3082,17-01-2021,4,Sleeping,0,108,2.0,26.4,0.0,0.0,17,None
CANINE001,7.3082,17-01-2021,5,Sleeping,0,103,1.0,25.3,0.0,0.0,20,None
CANINE001,7.3082,17-01-2021,6,Sleeping,0,109,1.0,27.3,0.0,0.0,18,None
CANINE001,7.3082,17-01-2021,7,Sleeping,0,111,2.0,26.2,0.0,0.0,17,None
CANINE001,7.3082,17-01-2021,8,Sleeping,0,102,1.0,25.2,0.0,0.0,17,None
CANINE001,7.3082,17-01-2021,9,Walking,1253,129,39.6,34.3,0.0,0.0,32,Low
CANINE001,7.3082,17-01-2021,10,Normal,270,113,8.9,26.7,0.0,11.9,22,None
CANINE001,7.3082,17-01-2021,11,Eating,113,115,4.3,28.1,127.2,70.8,22,None
CANINE001,7.3082,17-01-2021,12,Playing,1662,132,49.6,31.3,0.0,0.0,27,Medium
CANINE001,7.3082,17-01-2021,13,Normal,474,114,16.9,27.4,0.0,59.8,24,None
CANINE001,7.3082,17-01-2021,14,Playing,1344,134,40.3,30.4,0.0,0.0,29,Medium
CANINE001,7.3082,17-01-2021,15,Walking,1510,134,45.1,29.5,0.0,0.0,38,None
CANINE001,7.3082,17-01-2021,16,Walking,2884,115,85.3,31.5,0.0,0.0,35,None
CANINE001,7.3082,17-01-2021,17,Sleeping,0,103,2.0,26.0,0.0,0.0,15,None
CANINE001,7.3082,17-01-2021,18,Eating,158,113,5.6,27.5,105.8,152.6,18,None
CANINE001,7.3082,17-01-2021,19,Normal,257,109,8.5,25.8,0.0,44.8,21,Low
CANINE001,7.3082,17-01-2021,20,Normal,212,108,8.2,28.8,0.0,60.8,28,Low
CANINE001,7.3082,17-01-2021,21,Eating,293,107,11.6,27.0,104.5,93.0,25,None
CANINE001,7.3082,17-01-2021,22,Normal,124,105,6.6,25.7,0.0,42.0,26,None
CANINE001,7.3082,17-01-2021,23,Sleeping,0,104,2.0,25.6,0.0,0.0,19,None
CANINE001,7.3061,18-01-2021,0,Sleeping,0,110,1.0,26.6,0.0,0.0,20,None
CANINE001,7.3061,18-01-2021,1,Sleeping,0,110,3.0,27.4,0.0,0.0,20,None
CANINE001,7.3061,18-01-2021,2,Sleeping,0,109,2.0,24.7,0.0,0.0,20,None
CANINE001,7.3061,18-01-2021,3,Sleeping,0,106,2.0,25.0,0.0,0.0,19,None
CANINE001,7.3061,18-01-2021,4,Sleeping,0,110,1.0,27.4,0.0,0.0,17,None
CANINE001,7.3061,18-01-2021,5,Sleeping,0,104,1.0,26.6,0.0,0.0,17,None
CANINE001,7.3061,18-01-2021,6,Sleeping,0,103,3.0,26.8,0.0,0.0,20,None
CANINE001,7.3061,18-01-2021,7,Sleeping,0,108,1.0,26.8,0.0,0.0,15,None
CANINE001,7.3061,18-01-2021,8,Eating,246,108,8.2,27.9,123.1,116.5,24,None
CANINE001,7.3061,18-01-2021,9,Walking,1943,118,59.8,35.2,0.0,0.0,33,Low
CANINE001,7.3061,18-01-2021,10,Normal,137,108,5.0,27.7,0.0,0.5,22,Low
CANINE001,7.3061,18-01-2021,11,Normal,273,109,10.0,28.4,0.0,41.0,25,Low
CANINE001,7.3061,18-01-2021,12,Sleeping,0,105,1.0,26.0,0.0,0.0,19,None
CANINE001,7.3061,18-01-2021,13,Normal,294,111,9.6,26.9,0.0,13.6,23,Low
CANINE001,7.3061,18-01-2021,14,Normal,317,110,10.3,28.1,0.0,52.1,21,Low
CANINE001,7.3061,18-01-2021,15,Normal,241,114,8.0,24.7,0.0,23.3,24,Low
CANINE001,7.3061,18-01-2021,16,Normal,458,108,15.4,26.7,0.0,51.6,18,Low
CANINE001,7.3061,18-01-2021,17,Eating,310,115,12.1,27.9,114.7,70.6,23,None
CANINE001,7.3061,18-01-2021,18,Normal,276,106,10.1,28.0,0.0,63.7,24,None
CANINE001,7.3061,18-01-2021,19,Playing,1226,127,36.8,30.7,0.0,0.0,23,Medium
CANINE001,7.3061,18-01-2021,20,Walking,1530,135,46.7,33.9,0.0,0.0,28,None
CANINE001,7.3061,18-01-2021,21,Sleeping,0,108,3.0,27.2,0.0,0.0,17,None
CANINE001,7.3061,18-01-2021,22,Sleeping,0,110,3.0,27.4,0.0,0.0,19,None
CANINE001,7.3061,18-01-2021,23,Sleeping,0,108,2.0,27.2,0.0,0.0,19,None
CANINE001,7.3039,19-01-2021,0,Sleeping,0,106,3.0,26.5,0.0,0.0,15,None
CANINE001,7.3039,19-01-2021,1,Sleeping,0,109,1.0,26.7,0.0,0.0,19,None
CANINE001,7.3039,19-01-2021,2,Sleeping,0,110,1.0,25.0,0.0,0.0,19,None
CANINE001,7.3039,19-01-2021,3,Sleeping,0,110,2.0,25.9,0.0,0.0,15,None
CANINE001,7.3039,19-01-2021,4,Sleeping,0,105,2.0,25.2,0.0,0.0,19,None
CANINE001,7.3039,19-01-2021,5,Sleeping,0,108,2.0,24.7,0.0,0.0,15,None
CANINE001,7.3039,19-01-2021,6,Sleeping,0,106,1.0,27.3,0.0,0.0,17,None
CANINE001,7.3039,19-01-2021,7,Sleeping,0,110,1.0,24.9,0.0,0.0,16,None
CANINE001,7.3039,19-01-2021,8,Sleeping,0,113,2.0,25.5,0.0,0.0,20,None
CANINE001,7.3039,19-01-2021,9,Eating,357,104,13.4,24.7,171.2,47.5,19,None
CANINE001,7.3039,19-01-2021,10,Walking,2088,126,64.0,30.2,0.0,0.0,38,High
CANINE001,7.3039,19-01-2021,11,Playing,1201,119,36.1,29.3,0.0,0.0,32,High
CANINE001,7.3039,19-01-2021,12,Playing,389,134,14.4,27.6,0.0,0.0,31,High
CANINE001,7.3039,19-01-2021,13,Sleeping,0,112,1.0,25.4,0.0,0.0,18,None
CANINE001,7.3039,19-01-2021,14,Playing,1417,124,43.4,29.5,0.0,0.0,36,High
CANINE001,7.3039,19-01-2021,15,Playing,1308,130,41.2,29.4,0.0,0.0,37,High
CANINE001,7.3039,19-01-2021,16,Normal,453,107,16.2,29.5,0.0,3.8,23,Low
CANINE001,7.3039,19-01-2021,17,Eating,322,114,12.4,26.5,135.5,106.2,25,None
CANINE001,7.3039,19-01-2021,18,Playing,1625,133,49.5,29.4,0.0,0.0,25,Low
CANINE001,7.3039,19-01-2021,19,Walking,2397,133,73.0,32.1,0.0,0.0,29,Low
CANINE001,7.3039,19-01-2021,20,Playing,754,114,24.0,30.4,0.0,0.0,32,Low
CANINE001,7.3039,19-01-2021,21,Normal,494,111,17.4,29.0,0.0,38.4,24,None
CANINE001,7.3039,19-01-2021,22,Sleeping,0,107,1.0,26.6,0.0,0.0,19,None
CANINE001,7.3039,19-01-2021,23,Sleeping,0,111,2.0,25.5,0.0,0.0,17,None
CANINE001,7.2886,20-01-2021,0,Sleeping,0,102,3.0,24.5,0.0,0.0,20,None
CANINE001,7.2886,20-01-2021,1,Sleeping,0,110,3.0,25.4,0.0,0.0,19,None
CANINE001,7.2886,20-01-2021,2,Sleeping,0,108,3.0,25.3,0.0,0.0,18,None
CANINE001,7.2886,20-01-2021,3,Sleeping,0,102,2.0,25.4,0.0,0.0,19,None
CANINE001,7.2886,20-01-2021,4,Sleeping,0,106,1.0,27.4,0.0,0.0,15,None
CANINE001,7.2886,20-01-2021,5,Sleeping,0,104,1.0,25.1,0.0,0.0,20,None
CANINE001,7.2886,20-01-2021,6,Sleeping,0,112,3.0,24.8,0.0,0.0,16,None
CANINE001,7.2886,20-01-2021,7,Sleeping,0,106,2.0,26.4,0.0,0.0,15,None
CANINE001,7.2886,20-01-2021,8,Sleeping,0,107,1.0,25.5,0.0,0.0,19,None
CANINE001,7.2886,20-01-2021,9,Eating,255,109,8.4,27.3,188.8,134.5,21,None
CANINE001,7.2886,20-01-2021,10,Walking,2677,133,79.0,33.7,0.0,0.0,32,None
CANINE001,7.2886,20-01-2021,11,Normal,306,102,11.9,29.2,0.0,41.1,22,Low
CANINE001,7.2886,20-01-2021,12,Sleeping,0,111,3.0,27.1,0.0,0.0,20,None
CANINE001,7.2886,20-01-2021,13,Normal,302,106,11.8,27.4,0.0,2.1,23,Low
CANINE001,7.2886,20-01-2021,14,Normal,271,110,9.9,27.8,0.0,60.9,24,None
CANINE001,7.2886,20-01-2021,15,Sleeping,0,103,3.0,25.3,0.0,0.0,20,None
CANINE001,7.2886,20-01-2021,16,Eating,143,113,7.2,26.5,125.2,56.5,20,None
CANINE001,7.2886,20-01-2021,17,Sleeping,0,113,1.0,27.4,0.0,0.0,20,None
CANINE001,7.2886,20-01-2021,18,Normal,408,110,14.9,26.6,0.0,65.5,28,Low
CANINE001,7.2886,20-01-2021,19,Walking,783,120,23.8,28.9,0.0,0.0,33,Low
CANINE001,7.2886,20-01-2021,20,Normal,528,109,18.4,25.3,0.0,6.3,22,None
CANINE001,7.2886,20-01-2021,21,Sleeping,0,107,2.0,25.0,0.0,0.0,20,None
CANINE001,7.2886,20-01-2021,22,Normal,451,109,14.1,27.2,0.0,12.5,16,None
CANINE001,7.2886,20-01-2021,23,Sleeping,0,102,3.0,25.4,0.0,0.0,15,None
CANINE001,7.2995,21-01-2021,0,Sleeping,0,110,1.0,25.0,0.0,0.0,20,None
CANINE001,7.2995,21-01-2021,1,Sleeping,0,109,3.0,26.0,0.0,0.0,18,None
CANINE001,7.2995,21-01-2021,2,Sleeping,0,101,3.0,25.6,0.0,0.0,20,None
CANINE001,7.2995,21-01-2021,3,Sleeping,0,105,3.0,27.0,0.0,0.0,16,None
CANINE001,7.2995,21-01-2021,4,Sleeping,0,110,1.0,26.5,0.0,0.0,15,None
CANINE001,7.2995,21-01-2021,5,Sleeping,0,109,1.0,26.4,0.0,0.0,18,None
CANINE001,7.2995,21-01-2021,6,Sleeping,0,103,1.0,25.8,0.0,0.0,18,None
CANINE001,7.2995,21-01-2021,7,Sleeping,0,110,3.0,26.2,0.0,0.0,16,None
CANINE001,7.2995,21-01-2021,8,Eating,108,108,4.2,27.4,171.4,138.2,24,None
CANINE001,7.2995,21-01-2021,9,Walking,3043,131,91.8,30.7,0.0,0.0,33,None
CANINE001,7.2995,21-01-2021,10,Normal,367,116,12.7,29.1,0.0,12.0,18,Low
CANINE001,7.2995,21-01-2021,11,Normal,332,114,12.7,26.9,0.0,28.2,23,None
CANINE001,7.2995,21-01-2021,12,Normal,226,107,7.6,26.0,0.0,29.2,24,Low
CANINE001,7.2995,21-01-2021,13,Normal,580,107,17.9,28.0,0.0,54.2,21,Low
CANINE001,7.2995,21-01-2021,14,Normal,202,102,7.9,26.7,0.0,2.7,25,None
CANINE001,7.2995,21-01-2021,15,Normal,360,113,13.5,29.5,0.0,6.6,24,None
CANINE001,7.2995,21-01-2021,16,Normal,532,113,18.5,27.3,0.0,65.2,24,Low
CANINE001,7.2995,21-01-2021,17,Eating,297,109,9.7,26.1,133.8,58.1,19,None
CANINE001,7.2995,21-01-2021,18,Normal,481,110,16.0,27.3,0.0,14.1,26,None
CANINE001,7.2995,21-01-2021,19,Walking,578,112,19.9,33.6,0.0,0.0,33,High
CANINE001,7.2995,21-01-2021,20,Normal,339,107,10.9,26.8,0.0,59.4,20,Low
CANINE001,7.2995,21-01-2021,21,Normal,386,117,13.3,27.8,0.0,6.3,21,None
CANINE001,7.2995,21-01-2021,22,Sleeping,0,108,1.0,24.6,0.0,0.0,19,None
CANINE001,7.2995,21-01-2021,23,Sleeping,0,113,1.0,25.8,0.0,0.0,16,None
CANINE001,7.3035,22-01-2021,0,Sleeping,0,105,2.0,25.3,0.0,0.0,15,None
CANINE001,7.3035,22-01-2021,1,Sleeping,0,103,3.0,26.3,0.0,0.0,20,None
CANINE001,7.3035,22-01-2021,2,Sleeping,0,107,1.0,27.5,0.0,0.0,20,None
CANINE001,7.3035,22-01-2021,3,Sleeping,0,107,3.0,25.5,0.0,0.0,17,None
CANINE001,7.3035,22-01-2021,4,Sleeping,0,108,3.0,25.2,0.0,0.0,16,None
CANINE001,7.3035,22-01-2021,5,Sleeping,0,109,2.0,27.1,0.0,0.0,16,None
CANINE001,7.3035,22-01-2021,6,Sleeping,0,101,3.0,25.6,0.0,0.0,18,None
CANINE001,7.3035,22-01-2021,7,Sleeping,0,104,2.0,26.6,0.0,0.0,16,None
CANINE001,7.3035,22-01-2021,8,Sleeping,0,109,3.0,26.0,0.0,0.0,20,None
CANINE001,7.3035,22-01-2021,9,Eating,295,111,10.6,28.1,135.2,65.5,19,None
CANINE001,7.3035,22-01-2021,10,Walking,2493,118,73.8,30.8,0.0,0.0,27,High
CANINE001,7.3035,22-01-2021,11,Normal,389,115,13.4,27.7,0.0,48.4,24,None
CANINE001,7.3035,22-01-2021,12,Playing,1297,122,38.9,31.6,0.0,0.0,22,High
CANINE001,7.3035,22-01-2021,13,Normal,435,112,13.7,27.9,0.0,20.4,27,Low
CANINE001,7.3035,22-01-2021,14,Normal,180,108,8.3,25.9,0.0,8.8,17,None
CANINE001,7.3035,22-01-2021,15,Normal,217,111,7.3,27.0,0.0,12.7,25,None
CANINE001,7.3035,22-01-2021,16,Eating,162,104,7.7,28.3,148.6,84.2,20,None
CANINE001,7.3035,22-01-2021,17,Playing,502,123,17.7,31.9,0.0,0.0,29,Medium
CANINE001,7.3035,22-01-2021,18,Playing,581,115,20.0,31.5,0.0,0.0,26,Medium
CANINE001,7.3035,22-01-2021,19,Normal,268,110,9.8,25.7,0.0,2.3,19,Low
CANINE001,7.3035,22-01-2021,20,Walking,2932,118,88.7,35.1,0.0,0.0,33,None
CANINE001,7.3035,22-01-2021,21,Sleeping,0,105,2.0,25.6,0.0,0.0,18,None
CANINE001,7.3035,22-01-2021,22,Sleeping,0,113,1.0,25.5,0.0,0.0,20,None
CANINE001,7.3035,22-01-2021,23,Sleeping,0,104,1.0,25.5,0.0,0.0,20,None
CANINE001,7.2967,23-01-2021,0,Sleeping,0,105,2.0,26.4,0.0,0.0,16,None
CANINE001,7.2967,23-01-2021,1,Sleeping,0,110,2.0,26.9,0.0,0.0,16,None
CANINE001,7.2967,23-01-2021,2,Sleeping,0,103,3.0,25.9,0.0,0.0,16,None
CANINE001,7.2967,23-01-2021,3,Sleeping,0,109,2.0,26.9,0.0,0.0,19,None
CANINE001,7.2967,23-01-2021,4,Sleeping,0,104,2.0,26.7,0.0,0.0,18,None
CANINE001,7.2967,23-01-2021,5,Sleeping,0,103,3.0,27.2,0.0,0.0,16,None
CANINE001,7.2967,23-01-2021,6,Sleeping,0,103,1.0,26.8,0.0,0.0,20,None
CANINE001,7.2967,23-01-2021,7,Sleeping,0,113,1.0,27.1,0.0,0.0,18,None
CANINE001,7.2967,23-01-2021,8,Sleeping,0,107,2.0,25.1,0.0,0.0,17,None
CANINE001,7.2967,23-01-2021,9,Sleeping,0,111,3.0,24.9,0.0,0.0,17,None
CANINE001,7.2967,23-01-2021,10,Sleeping,0,106,2.0,25.5,0.0,0.0,18,None
CANINE001,7.2967,23-01-2021,11,Walking,1062,117,32.0,34.5,0.0,0.0,33,Low
CANINE001,7.2967,23-01-2021,12,Sleeping,0,112,3.0,25.6,0.0,0.0,18,None
CANINE001,7.2967,23-01-2021,13,Eating,177,106,6.2,29.1,166.9,75.6,20,None
CANINE001,7.2967,23-01-2021,14,Walking,2257,124,67.9,31.7,0.0,0.0,38,Low
CANINE001,7.2967,23-01-2021,15,Walking,1088,128,32.8,30.3,0.0,0.0,30,Low
CANINE001,7.2967,23-01-2021,16,Normal,252,114,9.4,27.6,0.0,52.9,19,None
CANINE001,7.2967,23-01-2021,17,Eating,215,108,7.3,28.5,149.6,132.9,23,None
CANINE001,7.2967,23-01-2021,18,Sleeping,0,109,1.0,25.1,0.0,0.0,16,None
CANINE001,7.2967,23-01-2021,19,Normal,353,116,12.3,26.7,0.0,46.6,28,None
CANINE001,7.2967,23-01-2021,20,Sleeping,0,107,2.0,25.2,0.0,0.0,20,None
CANINE001,7.2967,23-01-2021,21,Eating,119,108,6.5,27.6,126.4,59.7,24,None
CANINE001,7.2967,23-01-2021,22,Normal,452,115,15.2,26.4,0.0,32.5,23,None
CANINE001,7.2967,23-01-2021,23,Sleeping,0,104,3.0,25.1,0.0,0.0,20,None
CANINE001,7.3255,24-01-2021,0,Sleeping,0,108,1.0,26.5,0.0,0.0,20,None
CANINE001,7.3255,24-01-2021,1,Sleeping,0,112,1.0,25.9,0.0,0.0,15,None
CANINE001,7.3255,24-01-2021,2,Sleeping,0,106,3.0,26.6,0.0,0.0,15,None
CANINE001,7.3255,24-01-2021,3,Sleeping,0,104,2.0,27.3,0.0,0.0,15,None
CANINE001,7.3255,24-01-2021,4,Sleeping,0,103,3.0,25.9,0.0,0.0,19,None
CANINE001,7.3255,24-01-2021,5,Sleeping,0,108,2.0,25.6,0.0,0.0,20,None
CANINE001,7.3255,24-01-2021,6,Sleeping,0,106,1.0,26.4,0.0,0.0,16,None
CANINE001,7.3255,24-01-2021,7,Sleeping,0,109,3.0,25.3,0.0,0.0,15,None
CANINE001,7.3255,24-01-2021,8,Sleeping,0,102,3.0,25.4,0.0,0.0,20,None
